rank,source_file,prob,site,max_bout_all,bout_dur_all,n_seg_all,max_bout,n_nontype1_total,n_distinct_nontype1,aci,duty_cycle,peak_rate,orig_path
112,guanyinya_2023-07-11-birdnet-08_51_43,0.2389896469012377,guanyinya,22.0,8.174663333333333,66.0,2.0,0.0,0.0,365.52484130859375,0.176219674753399,30.2571860816944,inputs/guanyinya_2023-07-11-birdnet-08_51_43.mp3
113,liujiaxia_2024-05-02-birdnet-00_16_48,0.2385663738352766,liujiaxia,25.0,7.843996666666666,75.0,4.0,0.0,0.0,369.1283264160156,0.1700879765395894,49.373040752351095,inputs/liujiaxia_2024-05-02-birdnet-00_16_48.mp3
114,liangzhuang_2023-06-14-birdnet-11_15_54,0.2384813839969536,liangzhuang,8.0,3.142663333333333,41.0,7.0,0.0,0.0,395.5071716308594,0.1538256464942682,29.896013864818027,inputs/liangzhuang_2023-06-14-birdnet-11_15_54.mp3
115,yongxing_2023-05-29-birdnet-06_14_58,0.2382114389715003,yongxing,10.0,4.282663333333336,50.0,4.0,1.0,1.0,398.97503662109375,0.1292988536390296,42.52577319587629,inputs/yongxing_2023-05-29-birdnet-06_14_58.mp3
116,liangzhuang_2023-06-17-birdnet-11_41_50,0.2376402966698147,liangzhuang,10.0,2.926663333333332,72.0,4.0,0.0,0.0,395.9945373535156,0.133564382831245,35.678642714570856,inputs/liangzhuang_2023-06-17-birdnet-11_41_50.mp3
117,shuanghe_2023-05-22-birdnet-06_24_55,0.237146716518994,shuanghe,12.0,5.183996666666665,50.0,2.0,0.0,0.0,362.16839599609375,0.1551586243668355,26.632302405498283,inputs/shuanghe_2023-05-22-birdnet-06_24_55.mp3
118,guanyinya_2023-06-17-birdnet-15_46_54,0.2364562700964695,guanyinya,8.0,4.285330000000002,19.0,3.0,0.0,0.0,423.7961730957031,0.1412956544921354,56.13207547169811,inputs/guanyinya_2023-06-17-birdnet-15_46_54.mp3
119,liujiaxia_2024-04-21-birdnet-13_20_53,0.2362923495650564,liujiaxia,22.0,7.787996666666668,68.0,3.0,0.0,0.0,392.7499084472656,0.1490269261530258,49.86583184257602,inputs/liujiaxia_2024-04-21-birdnet-13_20_53.mp3
120,guanyinya_2023-06-14-birdnet-17_36_13,0.2360891719137034,guanyinya,73.0,29.619996666666665,73.0,8.0,0.0,0.0,414.18353271484375,0.1276992801919488,35.49060542797495,inputs/guanyinya_2023-06-14-birdnet-17_36_13.mp3
121,yongxing_2023-05-18-birdnet-11_21_04,0.2347825485900238,yongxing,22.0,9.575996666666668,71.0,4.0,5.0,2.0,384.25048828125,0.1978139162889896,26.954177897574123,inputs/yongxing_2023-05-18-birdnet-11_21_04.mp3
122,liangzhuang_2023-05-26-birdnet-12_05_04,0.2326533205298248,liangzhuang,11.0,4.094663333333338,60.0,3.0,0.0,0.0,365.5873718261719,0.1271660890429219,35.901467505241094,inputs/liangzhuang_2023-05-26-birdnet-12_05_04.mp3
123,liangzhuang_2023-06-21-birdnet-06_13_56,0.2306833042535637,liangzhuang,13.0,5.387996666666667,48.0,1.0,0.0,0.0,352.9735717773437,0.1639562783257798,24.1869918699187,inputs/liangzhuang_2023-06-21-birdnet-06_13_56.mp3
124,guanyinya_2024-06-14-birdnet-07_01_56,0.2304166252808373,guanyinya,33.0,14.78933,58.0,5.0,0.0,0.0,390.8095703125,0.1170354572114102,54.1002277904328,inputs/guanyinya_2024-06-14-birdnet-07_01_56.mp3
125,minqin_2024-06-08-birdnet-16_09_17,0.2303048603407254,minqin,10.0,4.143996666666666,58.0,4.0,0.0,0.0,414.2781677246094,0.1506264996001066,32.522123893805315,inputs/minqin_2024-06-08-birdnet-16_09_17.mp3
126,guanyinya_2023-06-14-birdnet-14_48_12,0.2289229055458447,guanyinya,14.0,6.014663333333332,67.0,10.0,0.0,0.0,412.02484130859375,0.1386296987470008,37.5,inputs/guanyinya_2023-06-14-birdnet-14_48_12.mp3
127,guanyinya_2023-07-11-birdnet-19_48_49,0.2287657110810307,guanyinya,26.0,9.509330000000002,65.0,2.0,4.0,2.0,382.3192443847656,0.1551586243668355,31.1426116838488,inputs/guanyinya_2023-07-11-birdnet-19_48_49.mp3
128,liangzhuang_2024-04-20-birdnet-09_34_03,0.2287003693818535,liangzhuang,12.0,4.977329999999999,58.0,2.0,1.0,1.0,397.1844482421875,0.1194348173820314,42.96875,inputs/liangzhuang_2024-04-20-birdnet-09_34_03.mp3
129,liujiaxia_2024-04-22-birdnet-06_55_09,0.2284762336374668,liujiaxia,14.0,5.202663333333332,63.0,6.0,1.0,1.0,385.5899963378906,0.1058384430818448,52.26700251889169,inputs/liujiaxia_2024-04-22-birdnet-06_55_09.mp3
130,guanyinya_2023-07-09-birdnet-05_42_42,0.2280951754709658,guanyinya,11.0,3.4719966666666657,57.0,3.0,1.0,1.0,396.2842102050781,0.1660890429218875,41.13162118780096,inputs/guanyinya_2023-07-09-birdnet-05_42_42.mp3
131,liangzhuang_2023-05-26-birdnet-16_06_34,0.2270440799237778,liangzhuang,15.0,6.055996666666669,55.0,1.0,1.0,1.0,368.7034912109375,0.1506264996001066,24.557522123893808,inputs/liangzhuang_2023-05-26-birdnet-16_06_34.mp3
132,liangzhuang_2023-05-25-birdnet-13_19_29,0.2266066734251656,liangzhuang,17.0,4.889329999999998,67.0,2.0,3.0,1.0,364.37933349609375,0.133564382831245,30.439121756487022,inputs/liangzhuang_2023-05-25-birdnet-13_19_29.mp3
133,liangzhuang_2024-04-20-birdnet-10_39_03,0.2265912301354027,liangzhuang,17.0,6.3359966666666665,66.0,2.0,3.0,2.0,369.6123352050781,0.1276992801919488,40.709812108559504,inputs/liangzhuang_2024-04-20-birdnet-10_39_03.mp3
134,minqin_2023-07-15-birdnet-15_32_12,0.2264089644208786,minqin,17.0,6.190663333333333,67.0,4.0,0.0,0.0,366.93890380859375,0.1367635297254065,40.93567251461988,inputs/minqin_2023-07-15-birdnet-15_32_12.mp3
135,minqin_2023-07-15-birdnet-15_30_42,0.2243444027518971,minqin,10.0,3.781330000000004,61.0,3.0,1.0,1.0,371.4527893066406,0.1268994934684084,32.825630252100844,inputs/minqin_2023-07-15-birdnet-15_30_42.mp3
136,minqin_2023-07-15-birdnet-14_27_11,0.2228446205029002,minqin,17.0,7.783996666666665,66.0,3.0,5.0,1.0,383.8900146484375,0.133031191682218,35.07014028056112,inputs/minqin_2023-07-15-birdnet-14_27_11.mp3
137,yongxing_2023-05-26-birdnet-07_59_51,0.2210598283748627,yongxing,15.0,5.83733,59.0,2.0,2.0,1.0,373.953125,0.1508930951746201,29.37279151943463,inputs/yongxing_2023-05-26-birdnet-07_59_51.mp3
138,shuanghe_2023-05-22-birdnet-05_51_25,0.2210487207637134,shuanghe,29.0,12.585330000000004,45.0,1.0,0.0,0.0,361.5448913574219,0.1751532924553452,27.207001522070016,inputs/shuanghe_2023-05-22-birdnet-05_51_25.mp3
139,guanyinya_2023-06-14-birdnet-16_46_13,0.2208896589255745,guanyinya,11.0,4.719996666666667,51.0,8.0,1.0,1.0,367.93505859375,0.1162356704878699,29.81651376146789,inputs/guanyinya_2023-06-14-birdnet-16_46_13.mp3
140,yongxing_2024-04-21-birdnet-10_10_45,0.2188098390983679,yongxing,15.0,5.766663333333333,51.0,6.0,1.0,1.0,385.6861267089844,0.1612903225806451,43.38842975206612,inputs/yongxing_2024-04-21-birdnet-10_10_45.mp3
141,liangzhuang_2023-05-25-birdnet-17_02_30,0.2188025406607215,liangzhuang,12.0,4.741330000000001,55.0,2.0,0.0,0.0,357.1865539550781,0.1570247933884297,25.67911714770798,inputs/liangzhuang_2023-05-25-birdnet-17_02_30.mp3
142,liangzhuang_2024-05-23-birdnet-15_47_14,0.2187370021013643,liangzhuang,17.0,6.214663333333332,60.0,2.0,0.0,0.0,370.366943359375,0.1642228739002932,31.45292207792208,inputs/liangzhuang_2024-05-23-birdnet-15_47_14.mp3
143,yongxing_2023-05-29-birdnet-15_18_03,0.2167464286400504,yongxing,8.0,3.674663333333333,58.0,2.0,1.0,1.0,351.92498779296875,0.140495867768595,29.41176470588235,inputs/yongxing_2023-05-29-birdnet-15_18_03.mp3
144,yongxing_2024-04-21-birdnet-10_09_45,0.2164817178951801,yongxing,11.0,4.162663333333336,55.0,5.0,0.0,0.0,393.8399963378906,0.1703545721141029,36.58059467918623,inputs/yongxing_2024-04-21-birdnet-10_09_45.mp3
145,liangzhuang_2024-06-28-birdnet-07_25_21,0.2164750157365053,liangzhuang,14.0,7.123996666666667,47.0,4.0,1.0,1.0,377.4180908203125,0.1943481738203145,30.00685871056241,inputs/liangzhuang_2024-06-28-birdnet-07_25_21.mp3
146,guanyinya_2024-06-26-birdnet-12_35_44,0.2149806666120139,guanyinya,18.0,9.023996666666669,49.0,0.0,0.0,0.0,360.7175903320313,0.1471607571314316,31.25,inputs/guanyinya_2024-06-26-birdnet-12_35_44.mp3
147,liangzhuang_2023-05-26-birdnet-10_15_33,0.2149410590207728,liangzhuang,11.0,4.333330000000002,51.0,7.0,0.0,0.0,379.2295227050781,0.1682218075179952,24.76228209191759,inputs/liangzhuang_2023-05-26-birdnet-10_15_33.mp3
148,yongxing_2024-04-21-birdnet-11_33_46,0.2140636688784591,yongxing,10.0,4.553329999999999,57.0,6.0,0.0,0.0,386.606689453125,0.1127699280191948,52.009456264775416,inputs/yongxing_2024-04-21-birdnet-11_33_46.mp3
149,shuanghe_2023-05-18-birdnet-05_39_59,0.2129983197320168,shuanghe,19.0,7.921330000000003,70.0,0.0,0.0,0.0,360.5563354492188,0.1676886163689682,31.20031796502385,inputs/shuanghe_2023-05-18-birdnet-05_39_59.mp3
150,liangzhuang_2024-04-19-birdnet-19_53_22,0.2128721463514822,liangzhuang,14.0,5.455996666666668,61.0,2.0,1.0,1.0,377.6353759765625,0.1730205278592375,28.6979969183359,inputs/liangzhuang_2024-04-19-birdnet-19_53_22.mp3
151,yongxing_2023-05-23-birdnet-09_42_36,0.2128392911695767,yongxing,15.0,6.159996666666668,63.0,1.0,0.0,0.0,354.1039123535156,0.154892028792322,32.056798623063685,inputs/yongxing_2023-05-23-birdnet-09_42_36.mp3
152,liangzhuang_2023-06-05-birdnet-14_50_35,0.2127696942913885,liangzhuang,11.0,4.354663333333335,56.0,9.0,0.0,0.0,372.50433349609375,0.1242335377232738,42.113733905579394,inputs/liangzhuang_2023-06-05-birdnet-14_50_35.mp3
153,yongxing_2024-04-21-birdnet-12_13_17,0.2123812985654533,yongxing,7.0,2.859996666666671,54.0,2.0,3.0,3.0,397.0206909179688,0.1487603305785124,38.97849462365591,inputs/yongxing_2024-04-21-birdnet-12_13_17.mp3
154,liangzhuang_2023-05-26-birdnet-11_02_03,0.210768559874565,liangzhuang,18.0,7.378663333333339,62.0,4.0,3.0,1.0,368.6202392578125,0.1607571314316182,39.17910447761194,inputs/liangzhuang_2023-05-26-birdnet-11_02_03.mp3
155,minqin_2024-05-21-birdnet-06_20_55,0.2107537833891624,minqin,8.0,2.695996666666666,56.0,2.0,2.0,1.0,376.3211975097656,0.1029058917621967,30.764248704663213,inputs/minqin_2024-05-21-birdnet-06_20_55.mp3
156,yongxing_2023-06-21-birdnet-18_56_13,0.2104131902514363,yongxing,9.0,2.8546633333333347,64.0,4.0,0.0,0.0,378.7761840820313,0.1037056784857371,32.77634961439588,inputs/yongxing_2023-06-21-birdnet-18_56_13.mp3
157,minqin_2023-07-15-birdnet-12_39_10,0.2102969506242409,minqin,8.0,3.0399966666666667,25.0,6.0,0.0,0.0,412.04730224609375,0.2044788056518262,45.958279009126464,inputs/minqin_2023-07-15-birdnet-12_39_10.mp3
158,guanyinya_2023-06-15-birdnet-09_51_22,0.2090067624370752,guanyinya,21.0,9.82133,66.0,20.0,0.0,0.0,400.19635009765625,0.1391628898960277,34.961685823754785,inputs/guanyinya_2023-06-15-birdnet-09_51_22.mp3
159,liangzhuang_2024-06-28-birdnet-07_36_51,0.2089213344775694,liangzhuang,8.0,2.7013300000000022,53.0,5.0,1.0,1.0,359.08709716796875,0.1666222340709144,29.4,inputs/liangzhuang_2024-06-28-birdnet-07_36_51.mp3
160,liangzhuang_2023-06-08-birdnet-11_04_20,0.2068711589002075,liangzhuang,9.0,3.031996666666672,57.0,3.0,0.0,0.0,414.7630920410156,0.1399626766195681,27.619047619047617,inputs/liangzhuang_2023-06-08-birdnet-11_04_20.mp3
161,liangzhuang_2023-06-22-birdnet-06_49_57,0.2066238505599298,liangzhuang,10.0,5.179996666666666,46.0,1.0,0.0,0.0,356.0434875488281,0.1748866968808317,28.010670731707314,inputs/liangzhuang_2023-06-22-birdnet-06_49_57.mp3
162,liangzhuang_2024-04-20-birdnet-08_54_32,0.2049491811276084,liangzhuang,19.0,8.447996666666667,51.0,3.0,5.0,2.0,384.9581604003906,0.1500933084510797,28.419182948490235,inputs/liangzhuang_2024-04-20-birdnet-08_54_32.mp3
163,guanyinya_2023-06-14-birdnet-16_45_43,0.2046590633014595,guanyinya,14.0,5.61199666666667,62.0,6.0,0.0,0.0,366.0191955566406,0.133564382831245,31.437125748503,inputs/guanyinya_2023-06-14-birdnet-16_45_43.mp3
164,guanyinya_2023-07-08-birdnet-19_31_36,0.2044684949082185,guanyinya,15.0,5.3119966666666665,52.0,4.0,0.0,0.0,394.8583679199219,0.1434284190882431,41.12453531598513,inputs/guanyinya_2023-07-08-birdnet-19_31_36.mp3
165,minqin_2023-07-07-birdnet-16_55_22,0.2043339135254157,minqin,11.0,3.3799966666666705,40.0,4.0,3.0,1.0,425.5020751953125,0.1218341775526526,45.13129102844639,inputs/minqin_2023-07-07-birdnet-16_55_22.mp3
166,liangzhuang_2023-05-27-birdnet-05_42_37,0.2043113521065355,liangzhuang,7.0,3.2266633333333328,18.0,7.0,0.0,0.0,391.629150390625,0.180218608371101,38.46153846153846,inputs/liangzhuang_2023-05-27-birdnet-05_42_37.mp3
167,guanyinya_2023-06-13-birdnet-13_44_29,0.202944387024298,guanyinya,12.0,5.187996666666669,57.0,6.0,0.0,0.0,393.183837890625,0.0911756864836043,47.88011695906432,inputs/guanyinya_2023-06-13-birdnet-13_44_29.mp3
168,liujiaxia_2024-04-22-birdnet-07_21_39,0.2028562280133521,liujiaxia,11.0,4.694663333333333,47.0,1.0,1.0,1.0,355.7113037109375,0.1412956544921354,33.25471698113208,inputs/liujiaxia_2024-04-22-birdnet-07_21_39.mp3
169,yongxing_2024-04-23-birdnet-18_19_44,0.2028427140118114,yongxing,28.0,10.50266333333333,57.0,1.0,3.0,1.0,355.2177734375,0.1751532924553452,26.06544901065449,inputs/yongxing_2024-04-23-birdnet-18_19_44.mp3
170,yongxing_2024-04-21-birdnet-05_58_43,0.2027861210602942,yongxing,16.0,7.395996666666672,67.0,2.0,6.0,3.0,397.1492309570313,0.1452945881098373,40.366972477064216,inputs/yongxing_2024-04-21-birdnet-05_58_43.mp3
171,liangzhuang_2023-05-26-birdnet-11_02_33,0.2027571954002409,liangzhuang,12.0,3.761330000000001,62.0,2.0,3.0,2.0,367.4217834472656,0.1682218075179952,35.657686212361334,inputs/liangzhuang_2023-05-26-birdnet-11_02_33.mp3
172,liangzhuang_2023-06-19-birdnet-06_47_43,0.2012497159976828,liangzhuang,12.0,3.54799666666667,69.0,3.0,0.0,0.0,414.32470703125,0.1380965075979738,43.91891891891892,inputs/liangzhuang_2023-06-19-birdnet-06_47_43.mp3
173,minqin_2023-06-12-birdnet-08_49_23,0.2004625802930257,minqin,52.0,22.739996666666663,63.0,9.0,0.0,0.0,392.9542236328125,0.1482271394294854,61.37589928057553,inputs/minqin_2023-06-12-birdnet-08_49_23.mp3
174,yongxing_2023-05-27-birdnet-16_48_38,0.198958569726427,yongxing,10.0,3.287996666666668,52.0,2.0,0.0,0.0,371.3494873046875,0.13703012529992,33.07392996108949,inputs/yongxing_2023-05-27-birdnet-16_48_38.mp3
175,liangzhuang_2024-06-28-birdnet-15_49_55,0.1989006540263448,liangzhuang,10.0,3.285330000000002,53.0,1.0,0.0,0.0,349.2884826660156,0.1340975739802719,25.596421471172963,inputs/liangzhuang_2024-06-28-birdnet-15_49_55.mp3
176,yongxing_2024-05-12-birdnet-13_57_46,0.1988423215436343,yongxing,8.0,3.119996666666669,63.0,6.0,1.0,1.0,384.2593383789063,0.176219674753399,32.71558245083207,inputs/yongxing_2024-05-12-birdnet-13_57_46.mp3
177,shuanghe_2023-06-14-birdnet-19_45_37,0.1988169235811607,shuanghe,11.0,3.662663333333332,47.0,3.0,1.0,1.0,385.7103576660156,0.1434284190882431,43.68029739776952,inputs/shuanghe_2023-06-14-birdnet-19_45_37.mp3
178,guanyinya_2023-06-20-birdnet-15_34_52,0.197098273352527,guanyinya,11.0,6.147996666666668,32.0,10.0,0.0,0.0,395.9217224121094,0.2250066648893628,35.84123222748816,inputs/guanyinya_2023-06-20-birdnet-15_34_52.mp3
179,liangzhuang_2024-06-28-birdnet-13_04_24,0.1970964268932753,liangzhuang,9.0,3.8879966666666697,56.0,1.0,0.0,0.0,356.54345703125,0.1546254332178085,26.293103448275865,inputs/liangzhuang_2024-06-28-birdnet-13_04_24.mp3
180,liangzhuang_2023-06-04-birdnet-18_05_23,0.1970516600951584,liangzhuang,11.0,5.211996666666671,51.0,2.0,1.0,1.0,391.7316589355469,0.1602239402825913,36.605657237936775,inputs/liangzhuang_2023-06-04-birdnet-18_05_23.mp3
181,liangzhuang_2023-06-06-birdnet-19_46_58,0.1969556799409484,liangzhuang,9.0,3.2026633333333336,65.0,3.0,1.0,1.0,378.8887939453125,0.1716875499866702,41.14906832298136,inputs/liangzhuang_2023-06-06-birdnet-19_46_58.mp3
182,liangzhuang_2023-06-04-birdnet-10_25_49,0.1968245972537533,liangzhuang,9.0,3.3493299999999984,57.0,4.0,1.0,1.0,358.3617553710937,0.1559584110903759,35.256410256410255,inputs/liangzhuang_2023-06-04-birdnet-10_25_49.mp3
183,liangzhuang_2023-05-26-birdnet-16_05_34,0.1967472395755624,liangzhuang,14.0,5.218663333333333,67.0,1.0,3.0,2.0,368.0514831542969,0.172753932284724,23.91975308641976,inputs/liangzhuang_2023-05-26-birdnet-16_05_34.mp3
184,liangzhuang_2024-05-23-birdnet-15_47_44,0.1966792850613691,liangzhuang,10.0,4.4786633333333326,54.0,2.0,0.0,0.0,380.3064575195313,0.162356704878699,29.761904761904763,inputs/liangzhuang_2024-05-23-birdnet-15_47_44.mp3
185,liangzhuang_2023-05-27-birdnet-06_07_37,0.1966239319675942,liangzhuang,20.0,7.410663333333336,65.0,4.0,1.0,1.0,377.9615478515625,0.1418288456411623,32.89473684210526,inputs/liangzhuang_2023-05-27-birdnet-06_07_37.mp3
186,liangzhuang_2023-06-08-birdnet-12_48_21,0.1966179672267429,liangzhuang,17.0,6.174663333333331,60.0,8.0,0.0,0.0,424.37054443359375,0.1764862703279125,47.0166163141994,inputs/liangzhuang_2023-06-08-birdnet-12_48_21.mp3
187,liangzhuang_2024-06-28-birdnet-16_50_56,0.196471948196554,liangzhuang,28.0,10.338663333333336,62.0,3.0,1.0,1.0,377.3275451660156,0.1231671554252199,39.23160173160173,inputs/liangzhuang_2024-06-28-birdnet-16_50_56.mp3
188,liangzhuang_2023-05-27-birdnet-06_11_37,0.1952652855443662,liangzhuang,10.0,4.266663333333336,52.0,3.0,0.0,0.0,362.49224853515625,0.1522260730471874,32.83712784588442,inputs/liangzhuang_2023-05-27-birdnet-06_11_37.mp3
189,yongxing_2024-05-04-birdnet-19_21_39,0.1949983411128139,yongxing,18.0,6.122663333333335,62.0,1.0,0.0,0.0,348.5271301269531,0.1524926686217008,19.23076923076924,inputs/yongxing_2024-05-04-birdnet-19_21_39.mp3
190,liangzhuang_2023-05-27-birdnet-12_08_08,0.19497908481153,liangzhuang,17.0,7.52133,56.0,4.0,0.0,0.0,357.8662109375,0.1903492402026126,26.96078431372549,inputs/liangzhuang_2023-05-27-birdnet-12_08_08.mp3
191,liangzhuang_2023-06-17-birdnet-12_40_51,0.1949196630810463,liangzhuang,22.0,8.714663333333334,64.0,1.0,0.0,0.0,354.3653564453125,0.1647560650493202,37.823624595469255,inputs/liangzhuang_2023-06-17-birdnet-12_40_51.mp3
192,yongxing_2024-05-03-birdnet-16_41_24,0.1949029443358631,yongxing,9.0,3.191996666666668,57.0,2.0,5.0,1.0,376.3690185546875,0.1055718475073313,40.71969696969697,inputs/yongxing_2024-05-03-birdnet-16_41_24.mp3
193,guanyinya_2023-06-14-birdnet-14_26_12,0.1948144928314578,guanyinya,18.0,6.895996666666669,52.0,6.0,4.0,2.0,405.61767578125,0.1375633164489469,33.18798449612403,inputs/guanyinya_2023-06-14-birdnet-14_26_12.mp3
194,yongxing_2024-05-12-birdnet-13_38_16,0.1941837400032413,yongxing,13.0,4.958663333333337,56.0,3.0,0.0,0.0,381.9690856933594,0.1412956544921354,49.764150943396224,inputs/yongxing_2024-05-12-birdnet-13_38_16.mp3
195,liangzhuang_2023-06-06-birdnet-13_44_25,0.1911611804098578,liangzhuang,15.0,6.627996666666666,61.0,1.0,0.0,0.0,375.6787414550781,0.1522260730471874,31.52364273204904,inputs/liangzhuang_2023-06-06-birdnet-13_44_25.mp3
196,yongxing_2023-05-18-birdnet-12_54_35,0.1910803312670489,yongxing,21.0,8.351996666666668,62.0,3.0,7.0,1.0,369.3819580078125,0.1511596907491335,38.580246913580254,inputs/yongxing_2023-05-18-birdnet-12_54_35.mp3
197,liujiaxia_2023-05-22-birdnet-18_04_16,0.1909451153851205,liujiaxia,14.0,4.514663333333333,42.0,7.0,0.0,0.0,411.201904296875,0.1663556384964009,49.87980769230769,inputs/liujiaxia_2023-05-22-birdnet-18_04_16.mp3
198,yongxing_2024-05-05-birdnet-20_44_36,0.1908285681956812,yongxing,13.0,3.77199666666667,66.0,9.0,0.0,0.0,412.9110107421875,0.1247667288723007,64.1025641025641,inputs/yongxing_2024-05-05-birdnet-20_44_36.mp3
199,liangzhuang_2024-04-20-birdnet-09_03_32,0.1900940923174754,liangzhuang,9.0,5.455996666666666,47.0,4.0,1.0,1.0,403.013671875,0.1932817915222607,45.862068965517246,inputs/liangzhuang_2024-04-20-birdnet-09_03_32.mp3
200,liujiaxia_2024-04-21-birdnet-14_08_24,0.1884351423168907,liujiaxia,10.0,3.697330000000001,55.0,4.0,0.0,0.0,386.3154602050781,0.2063449746734204,39.24418604651163,inputs/liujiaxia_2024-04-21-birdnet-14_08_24.mp3
201,liangzhuang_2023-05-26-birdnet-09_12_33,0.1871443453333957,liangzhuang,11.0,4.877330000000001,51.0,3.0,0.0,0.0,359.6054382324219,0.1660890429218875,24.077046548956663,inputs/liangzhuang_2023-05-26-birdnet-09_12_33.mp3
202,liangzhuang_2023-06-17-birdnet-15_06_22,0.1868664954869258,liangzhuang,15.0,4.567996666666668,62.0,1.0,0.0,0.0,373.917724609375,0.1391628898960277,38.31417624521072,inputs/liangzhuang_2023-06-17-birdnet-15_06_22.mp3
203,liujiaxia_2024-04-22-birdnet-06_58_09,0.1868575487215492,liujiaxia,13.0,4.6426633333333385,56.0,3.0,0.0,0.0,369.9048461914063,0.1380965075979738,38.61003861003861,inputs/liujiaxia_2024-04-22-birdnet-06_58_09.mp3
204,yongxing_2024-04-21-birdnet-08_59_15,0.1868280088435202,yongxing,17.0,5.642663333333332,60.0,2.0,1.0,1.0,382.9459228515625,0.1372967208744334,33.980582524271846,inputs/yongxing_2024-04-21-birdnet-08_59_15.mp3
205,liangzhuang_2023-05-25-birdnet-08_46_28,0.1868173715545797,liangzhuang,12.0,4.283996666666667,50.0,5.0,1.0,1.0,365.46490478515625,0.1362303385763796,37.18199608610568,inputs/liangzhuang_2023-05-25-birdnet-08_46_28.mp3
206,yongxing_2024-04-21-birdnet-07_38_44,0.1865478346986966,yongxing,10.0,4.602663333333333,52.0,5.0,1.0,1.0,391.445556640625,0.1266328978938949,33.42105263157895,inputs/yongxing_2024-04-21-birdnet-07_38_44.mp3
207,liangzhuang_2023-05-30-birdnet-09_41_45,0.1862113296150959,liangzhuang,16.0,6.7479966666666655,75.0,3.0,1.0,1.0,379.375732421875,0.1229005598507064,36.8763557483731,inputs/liangzhuang_2023-05-30-birdnet-09_41_45.mp3
208,yongxing_2024-04-21-birdnet-09_55_45,0.1846979868003703,yongxing,18.0,8.750663333333335,59.0,6.0,4.0,2.0,359.27069091796875,0.1178352439349506,44.40045248868778,inputs/yongxing_2024-04-21-birdnet-09_55_45.mp3
209,yongxing_2024-07-16-birdnet-06_55_22,0.1846769808153163,yongxing,69.0,23.53866333333333,83.0,4.0,0.0,0.0,387.2389526367188,0.1570247933884297,54.54159592529712,inputs/yongxing_2024-07-16-birdnet-06_55_22.mp3
210,liangzhuang_2023-06-04-birdnet-10_27_19,0.1832382345992845,liangzhuang,10.0,3.638663333333332,51.0,1.0,1.0,1.0,356.8732604980469,0.1687549986670221,23.89415481832544,inputs/liangzhuang_2023-06-04-birdnet-10_27_19.mp3
211,liangzhuang_2023-05-26-birdnet-09_08_03,0.1825086044606648,liangzhuang,24.0,9.690663333333331,64.0,4.0,0.0,0.0,371.6099243164063,0.1133031191682218,42.94117647058824,inputs/liangzhuang_2023-05-26-birdnet-09_08_03.mp3
